portal,joinKeys,tableSize,leftTableDataset,leftTableID,leftTableEncoding,leftColumnIndex,rightTableDataset,rightTableID,rightTableEncoding,rightColumnIndex,scoreThreshold,isSameDataset,hasSameColumnName,expRatio,Join Annotation***,Domain/Topic,Data Type of Join Columns**
UK,nonkey-nonkey,10<r<100,https://www.data.gov.uk/dataset/ee19071c-ccbf-4b42-b498-5c92dce2b0ed,a58afb78-94bc-45c9-ba57-d9ead4c344a3,ascii,7,https://www.data.gov.uk/dataset/c6014d47-7604-4fbe-b8b0-e2a595fb34b2,a9e537a9-0b3a-4428-987a-011b34dae93a,ascii,7,1,FALSE,TRUE,2.048543689,1,environment,string
UK,nonkey-nonkey,10<r<100,https://www.data.gov.uk/dataset/2dd91623-cbbc-4837-ba9f-1cfd1f38bb07,9b46fa0e-c53b-4a1c-adeb-962bcbb9c806,ascii,4,https://www.data.gov.uk/dataset/64b81d31-c056-40a1-826a-8516951aa9b3,c9b17320-4c15-4b70-ad68-fb415ae8f38c,windows-1250,2,1,FALSE,FALSE,6.782595294,1,government spending,date timestamp
UK,nonkey-nonkey,10<r<100,https://www.data.gov.uk/dataset/0dd6014a-bc2c-48b4-81e5-adfb2550c096,ad5a92a5-c7db-49a8-b0c5-e6a90c9f2899,ascii,1,https://www.data.gov.uk/dataset/44864962-e4ad-46e6-8f10-71b40126cefb,dba93f8c-8176-4055-97be-53546a845434,UTF-8-SIG,0,1,FALSE,FALSE,4,0,crime vs education,date timestamp
UK,nonkey-nonkey,10<r<100,https://www.data.gov.uk/dataset/f7df66ab-7da9-422f-90c8-0e8319f385d0,ae4121d5-ff50-43e7-af26-c80f2f96881d,ascii,9,https://www.data.gov.uk/dataset/89d0aef9-e2f9-4d1a-b779-5a33707c5f2c,fd7b35a7-8e49-4f2a-b9c1-b12b4f7232f7,ascii,1,0.9,FALSE,FALSE,11.01687764,0,tb incidence in cattle vs crime stats,integer
UK,nonkey-nonkey,10<r<100,https://www.data.gov.uk/dataset/24201e9f-8708-4c9e-abab-f0b8eabc0a4e,01fb007d-2907-4307-b484-00e2cbba4257,ascii,0,https://www.data.gov.uk/dataset/24201e9f-8708-4c9e-abab-f0b8eabc0a4e,6c8c64e3-9467-46e6-ad44-755dbaef3522,ascii,0,1,TRUE,TRUE,1,2,crown sickness,string
UK,key-nonkey,10<r<100,https://www.data.gov.uk/dataset/f491b7e7-af4c-4874-a33d-63de825027fe,7559272f-4b13-48f7-a901-3522aade35b2,UTF-8-SIG,2,https://www.data.gov.uk/dataset/7e8bcf38-cd72-4c08-99ab-5da5ae965066,8616b409-9566-4a3b-b509-e991e9e820fc,UTF-8-SIG,7,0.9,FALSE,FALSE,0.817415115,1,boundaries vs wards,city
UK,key-nonkey,10<r<100,https://www.data.gov.uk/dataset/58556d9f-cd45-401a-a336-e02f775000b1,42bd2e85-d0b4-4d09-baaa-43d95c59c374,windows-1250,0,https://www.data.gov.uk/dataset/f43ded48-4123-44ce-bb87-e8eaf51d0923,72ddd143-dc2b-4477-9942-79a5dbb76f4e,windows-1250,5,0.9,FALSE,FALSE,0.980392157,1,organogram vs government spending,incremental integer
UK,key-nonkey,10<r<100,https://www.data.gov.uk/dataset/3e964322-e924-4072-803d-ceb480a3cf66,792392e3-7aaa-4763-99f8-41bb522d0721,ascii,1,https://www.data.gov.uk/dataset/971d4b06-b6bd-4fe1-9938-d90fb11835a1,ccb950ed-2755-4ba3-93f4-d332235c9176,ascii,1,0.9,FALSE,FALSE,0.913978495,2,education,string
UK,key-nonkey,10<r<100,https://www.data.gov.uk/dataset/89b8666a-7692-49a9-aff1-7204eed351f4,251cc321-a1da-444b-9883-a6516c809d1f,UTF-8-SIG,1,https://www.data.gov.uk/dataset/cf717c64-0c9c-48cb-b454-2e7c97b603e9,baea179b-657c-4d61-b887-089580015598,UTF-8-SIG,2,1,FALSE,FALSE,0.975,2,wards vs housing stats,string
UK,key-nonkey,10<r<100,https://www.data.gov.uk/dataset/5629b0d1-bbce-4308-8664-3cb65bedc475,2d0ef54b-5d07-48fd-9639-a7bd093d8f40,utf-8,3,https://www.data.gov.uk/dataset/5629b0d1-bbce-4308-8664-3cb65bedc475,91cc5027-121a-401f-a05d-455b4700b295,utf-8,0,0.9,TRUE,FALSE,1,2,government spending,char code
UK,key-nonkey,10<r<100,https://www.data.gov.uk/dataset/950af472-8d0c-499b-a9d9-ed349cb3a9ef,55f38eca-37b6-4c06-bed5-c5b8b55a6306,utf-8,0,https://www.data.gov.uk/dataset/7aba411f-4d53-4a2c-9043-054e22392e98,d3413061-5b65-4608-9fb5-4fd32c5d4fd2,windows-1250,2,0.9,FALSE,FALSE,0.99765808,0,organogram vs government spending,incremental integer
UK,key-nonkey,10<r<100,https://www.data.gov.uk/dataset/d3586c23-ccd7-4c66-b21b-5d996f152015,08fa80fb-9396-489c-abbd-ea696460fc66,ascii,0,https://www.data.gov.uk/dataset/0fca4cae-0af7-44d1-bb68-e4ca72d125a0,828001f2-3814-42b9-a645-0b50147da4bb,UTF-8-SIG,4,0.9,FALSE,FALSE,0.975903615,0,allergy vs drinking areas,incremental integer
UK,key-nonkey,10<r<100,https://www.data.gov.uk/dataset/116cd08b-bc34-4b72-a9f2-269c80ab89b2,379748b8-1067-453c-a624-e99118f0f1a4,windows-1250,0,https://www.data.gov.uk/dataset/d5d7d06c-6e69-42fb-9efc-2c175cea2d8d,77ca8832-31ab-4c89-85ef-c7d54e42c35e,windows-1250,0,1,FALSE,TRUE,1,1,government projects,string
UK,key-nonkey,10<r<100,https://www.data.gov.uk/dataset/0143c4d5-a634-4742-afb0-20bcad83149c,313b2185-4c59-474a-8b93-166236906911,cp852,1,https://www.data.gov.uk/dataset/b271f304-d2ec-45f5-b02c-127f714f12e5,756b4164-dd04-4b98-8d8b-9b6dd91f78a8,ascii,0,0.9,FALSE,FALSE,1,0,tree audit vs population prediction,char code
UK,key-nonkey,10<r<100,https://www.data.gov.uk/dataset/3aa8e69c-45fd-45a4-bf12-8e3048694608,2fbde022-3beb-4c2b-9451-b94710d986f7,windows-1250,0,https://www.data.gov.uk/dataset/3aa8e69c-45fd-45a4-bf12-8e3048694608,ac940ee9-4adf-4369-b946-7803846bc0fd,windows-1250,0,1,TRUE,TRUE,1,1,government,string
UK,key-nonkey,10<r<100,https://www.data.gov.uk/dataset/e8c982c3-a2c0-4a8b-8c1d-630a30201b68,12dbe1db-1994-474b-8d15-79a345489556,UTF-8-SIG,8,https://www.data.gov.uk/dataset/51f87bff-ad56-4679-9926-847c12595fd0,acc49238-7999-415c-94e5-a54527061db9,ascii,2,0.9,FALSE,FALSE,0.921887847,0,road collision vs death stats,incremental integer
UK,key-nonkey,10<r<100,https://www.data.gov.uk/dataset/74a5ad05-505b-46d6-b8fb-69a16c29abd3,42b44b68-081f-4bcd-8746-c578262e58a7,utf-8,0,https://www.data.gov.uk/dataset/7ca77080-07cf-46bd-a5db-ed0edb826fd7,e9867f19-c99b-4e97-ba5f-608ac90d4e96,ascii,5,0.9,FALSE,FALSE,0.99800995,0,organogram vs sports,incremental integer
UK,key-nonkey,10<r<100,https://www.data.gov.uk/dataset/3aa8e69c-45fd-45a4-bf12-8e3048694608,9a016e40-7cc4-42f2-9d12-a410277b12e1,windows-1250,0,https://www.data.gov.uk/dataset/3aa8e69c-45fd-45a4-bf12-8e3048694608,a223f9e1-db07-43bb-9074-b70c802d79e9,windows-1250,0,1,TRUE,TRUE,1,1,government projects,string
UK,key-nonkey,10<r<100,https://www.data.gov.uk/dataset/76fb7478-cc19-4254-af3c-b269596bc711,30592a73-9641-4ce0-b5b7-db2b0f14bac2,ascii,1,https://www.data.gov.uk/dataset/d89ccc9c-b112-4d3b-8d60-998048a081b6,a09201b4-4730-41f6-855b-cd95c702ffbe,UTF-8-SIG,0,0.9,FALSE,FALSE,0.935897436,0,bus stations vs polling districts,incremental integer
UK,key-nonkey,10<r<100,https://www.data.gov.uk/dataset/1b8b28f5-8989-4243-a883-e16824be5d4f,0d2401c5-c386-4c78-9017-f6acc6421eb4,ascii,0,https://www.data.gov.uk/dataset/a688d54d-e0b0-441b-95b7-ac0d6cf003e0,286b1f3d-cbe1-469c-be8f-7add56cef48c,UTF-8-SIG,11,0.9,FALSE,FALSE,1,1,wards vs schools,category string
UK,key-nonkey,10<r<100,https://www.data.gov.uk/dataset/19f80309-9bcf-499d-8b51-459a673894a8,52815ec0-9e84-4505-8e78-4bf0b437731a,UTF-8-SIG,2,https://www.data.gov.uk/dataset/7ca77080-07cf-46bd-a5db-ed0edb826fd7,c15ebf28-ce93-44ae-ba84-c101505ec85d,ascii,5,0.9,FALSE,FALSE,0.942629935,0,traffic vs sports,incremental integer
UK,key-nonkey,10<r<100,https://www.data.gov.uk/dataset/c763b700-836c-4933-85b0-e45cecb187d9,887f178b-4564-463e-b98f-fcd4b7993d66,Windows-1252,0,https://www.data.gov.uk/dataset/c763b700-836c-4933-85b0-e45cecb187d9,a65e947a-849c-4dfc-9840-4a60b198ef2e,Windows-1252,0,0.9,TRUE,TRUE,1,2,metro cards use,month
UK,key-key,100<r<1000,https://www.data.gov.uk/dataset/5c83429e-5173-48b6-b8d8-e90bcf031e7a,9320a8f5-e057-442e-a86c-6ec956a6de39,UTF-8-SIG,1,https://www.data.gov.uk/dataset/b92da25a-6923-44cc-8a7b-5ac2b7ad3857,fe87583b-3552-44b1-8ff7-42d2c2831acb,UTF-8-SIG,1,1,FALSE,FALSE,1,2,mapping,char code
UK,key-key,100<r<1000,https://www.data.gov.uk/dataset/31c8ce17-ac56-431c-9214-02bcdf92dfc1,09ff62f6-f179-4677-a387-caa58c66b783,ascii,1,https://www.data.gov.uk/dataset/bddf5f67-603e-45e3-8fe3-ed36d1731b96,18fbc431-4722-45f9-a2ed-2f4d9463ab07,ascii,1,1,FALSE,TRUE,1,2,pension vs disability,string
UK,key-key,100<r<1000,https://www.data.gov.uk/dataset/89d878ab-4bde-4636-9258-9e7cd0c46f09,937266a7-2592-4ea9-ade8-5c3e4115ff27,UTF-8-SIG,4,https://www.data.gov.uk/dataset/df983053-3d81-41ab-8f46-515c8e126598,dd4a0230-0c2e-4076-9917-8e523cea6832,UTF-8-SIG,2,0.9,FALSE,FALSE,0.925403226,0,ward vs water,incremental integer
UK,key-key,100<r<1000,https://www.data.gov.uk/dataset/ef09ee63-58de-4827-99de-e9822b3be244,31d7a2f8-57d6-4bbd-a3f6-c98ceaa8748f,UTF-8-SIG,1,https://www.data.gov.uk/dataset/9b2de6c7-8d02-49cb-b93a-119b02c9dbe6,e1491867-16c4-47fd-b505-1ac46f21b37f,ascii,0,0.9,FALSE,FALSE,0.936416185,2,mapping vs family,char code
UK,key-key,100<r<1000,https://www.data.gov.uk/dataset/e1f39d26-10e5-4069-8cdd-253838f72884,397a42ef-65ac-4257-8f31-d454263c1483,UTF-8-SIG,0,https://www.data.gov.uk/dataset/928cbf24-a7ed-4681-a446-a255f9b99c92,e6790b76-5763-4119-814e-c544fdf7d713,UTF-8-SIG,4,1,FALSE,TRUE,1,2,boundaries,string
UK,key-key,100<r<1000,https://www.data.gov.uk/dataset/e2093e63-aeaa-474c-b728-f50b120a575e,416f901c-c0dc-49e6-8b0e-4dd6cb61852c,ascii,0,https://www.data.gov.uk/dataset/759afe6b-8a7e-4ad1-974d-72d2215a159c,7a1680c5-23c4-4dd8-afb3-df0b1fe3adf5,UTF-8-SIG,3,0.9,FALSE,FALSE,0.918181818,0,housing vs boundaries,incremental integer
UK,key-key,100<r<1000,https://www.data.gov.uk/dataset/a664c2a7-4e9a-4754-8cd9-13df1781c6b2,6dcf6d63-65f2-4be9-95ab-1d3fd6288e6b,UTF-8-SIG,0,https://www.data.gov.uk/dataset/bd294ec3-4ddc-4d8a-9522-7a3033a7611b,d4da0968-af5e-4540-a748-b5cb9e9ec245,utf-8,0,0.9,FALSE,FALSE,0.937716263,0,water supplies vs government spending,incremental integer
UK,key-key,100<r<1000,https://www.data.gov.uk/dataset/a890d3a3-08fa-4a57-89ea-77b102d163dc,61cc1074-e5f4-4efd-8fbe-805b80a80667,windows-1250,0,https://www.data.gov.uk/dataset/301f98bf-43df-4089-be66-f4c5f2d09c88,80fc8365-5ac7-4c46-87d6-7c92a7b97531,utf-8,0,1,FALSE,TRUE,1,1,government spending,char code
UK,key-key,100<r<1000,https://www.data.gov.uk/dataset/6b9e49fb-7f3c-4503-ba68-31acbf32b1c3,18c9edc5-1f82-4cb5-99cb-bbd96e941de7,ascii,1,https://www.data.gov.uk/dataset/2743964e-4bc3-45d9-a0ea-1729ba477406,2a77adc3-f7cf-482f-9228-b7b85c6ac061,ascii,0,1,FALSE,TRUE,1,1,deprivation society,category string
UK,key-key,100<r<1000,https://www.data.gov.uk/dataset/92b75474-4adb-489e-a6a4-dbf0bd169cc6,60cc3e63-dbf4-477f-8ecc-53c252a7ff7e,ascii,0,https://www.data.gov.uk/dataset/287c1b5b-f98e-4b86-a49b-efc1f84ba141,8afbf974-c084-45fe-b6d4-d9aaa6b3e7cd,ascii,0,0.9,FALSE,FALSE,0.994219653,1,consulates data,string
UK,key-key,100<r<1000,https://www.data.gov.uk/dataset/287c1b5b-f98e-4b86-a49b-efc1f84ba141,938c3b12-b431-4e92-9a4d-da58bc908f63,ascii,0,https://www.data.gov.uk/dataset/287c1b5b-f98e-4b86-a49b-efc1f84ba141,962db7a1-d44c-4416-a322-eb2b046952d7,ascii,0,0.9,TRUE,FALSE,0.926380368,1,consulates data,string
UK,key-key,100<r<1000,https://www.data.gov.uk/dataset/6058be29-b2e1-4253-bab8-8a018568560a,3f83c61f-e2c1-4ec6-b5fb-1251e72afcba,ascii,0,https://www.data.gov.uk/dataset/6058be29-b2e1-4253-bab8-8a018568560a,ed6ae844-e36d-44b1-ab2c-6ab71dce82cf,ascii,0,1,TRUE,TRUE,1,2,education,integer
UK,key-key,100<r<1000,https://www.data.gov.uk/dataset/287c1b5b-f98e-4b86-a49b-efc1f84ba141,91ee4548-6bfa-4dd1-ba79-a23f39927c57,ascii,0,https://www.data.gov.uk/dataset/287c1b5b-f98e-4b86-a49b-efc1f84ba141,abced994-b134-4b64-859d-06b268e7fc8f,ascii,0,1,TRUE,FALSE,1,1,consulates data,string
UK,key-key,100<r<1000,https://www.data.gov.uk/dataset/e218662f-2bdb-4e16-b4a8-8c16fdfd52bd,48396ab3-ca38-4b3e-83c0-94d6ed4ffffc,ascii,1,https://www.data.gov.uk/dataset/e218662f-2bdb-4e16-b4a8-8c16fdfd52bd,552041eb-c8ba-4705-9240-96dea5ef4052,ascii,1,0.9,TRUE,FALSE,0.995,2,society internet,city
UK,key-key,100<r<1000,https://www.data.gov.uk/dataset/66c25228-6163-43e6-beff-d784f708fdd5,1e7ff161-6adc-45d6-a24e-513606f58369,UTF-8-SIG,8,https://www.data.gov.uk/dataset/e904b87a-97f7-487e-8585-2d09d62f82ce,5906998e-c77d-4088-b3bb-1dd9a2eaa451,UTF-8-SIG,0,0.9,FALSE,TRUE,0.947712418,0,wards vs parks,incremental integer
UK,key-key,100<r<1000,https://www.data.gov.uk/dataset/5733cc65-9472-4e4d-b48e-c9d9271992eb,4bfc999f-2b4a-4d52-a461-5f0c548f46e7,UTF-8-SIG,1,https://www.data.gov.uk/dataset/cc164ae6-47cd-45f4-8ca0-201c400578b5,7fc1c6d8-9ad2-4583-b33f-ad50fd261703,UTF-8-SIG,0,1,FALSE,TRUE,1,2,mapping,incremental integer
UK,key-key,100<r<1000,https://www.data.gov.uk/dataset/206f0373-d775-4270-a318-234670cb165b,5b4b58f5-d155-4ada-84ca-e51f9ba789e0,UTF-8-SIG,0,https://www.data.gov.uk/dataset/9ca86ea9-1d8a-4573-90ea-fe4ad6a7e36c,615ec0db-605c-4422-b1e7-6de0d607bae1,ascii,4,0.9,FALSE,FALSE,0.901785714,0,lookup vs health,incremental integer
UK,nonkey-nonkey,100<r<1000,https://www.data.gov.uk/dataset/b628e9a7-4d3a-43bf-aa6f-6b65182e8a34,65da5c33-2d6b-4d6c-bad1-2bf0ad95cf00,UTF-8-SIG,3,https://www.data.gov.uk/dataset/5470153f-217a-4656-8550-65eece7b06db,c819c095-9f77-4f29-83bc-2dd8038ec155,UTF-8-SIG,6,0.9,FALSE,FALSE,321.7355488,1,mapping,string
UK,nonkey-nonkey,100<r<1000,https://www.data.gov.uk/dataset/f6f91659-7687-4d99-8813-60e9f38c41ce,979bd708-3f31-42ea-8445-400df9e5610d,ascii,5,https://www.data.gov.uk/dataset/3d1a6615-5fc9-4f0e-ab2a-d2b0d71fb9ed,d789dbb5-334c-4417-b69c-fbff4aa0b1a8,ascii,5,0.9,FALSE,TRUE,2.05225531,1,prescribtion,char code
UK,nonkey-nonkey,100<r<1000,https://www.data.gov.uk/dataset/04f3310f-a4f3-49b5-899e-7eeb6a678422,71764de5-ab53-4538-b209-733723447392,ascii,5,https://www.data.gov.uk/dataset/04f3310f-a4f3-49b5-899e-7eeb6a678422,e3d58599-e750-4abb-9b42-61d2075a8fac,ascii,5,0.9,TRUE,TRUE,71.12060302,1,government spending,string
UK,nonkey-nonkey,100<r<1000,https://www.data.gov.uk/dataset/62279533-5aea-417e-ade5-3dea7f8d2e4f,6680cc3f-bedd-4535-957d-2c027a4a700c,ascii,6,https://www.data.gov.uk/dataset/f43ded48-4123-44ce-bb87-e8eaf51d0923,df605958-7e22-416f-899b-45786c20c073,windows-1250,5,0.9,FALSE,FALSE,6.942857143,0,education vs government spending,integer
UK,nonkey-nonkey,100<r<1000,https://www.data.gov.uk/dataset/7b495cf6-f1c9-43fa-8a0b-3e0e3e9f297f,13094e4e-524f-4515-bd0a-eff621410b04,utf-8,3,https://www.data.gov.uk/dataset/03779824-2b6c-4ae2-8750-74f5e1399f0b,b12e553f-f440-44ee-9f75-0c800003d00a,utf-8,3,1,FALSE,TRUE,3.75751073,1,environment,char code
UK,nonkey-nonkey,100<r<1000,https://www.data.gov.uk/dataset/b7e5bb16-dc43-44d3-979d-529fd7f5af13,671420cc-e132-4d3f-b7f7-d536d4f169ff,Windows-1252,4,https://www.data.gov.uk/dataset/918e739d-5d8e-409b-b73f-bfac287dfdbf,7ca0ba21-2a67-4dde-9f41-abfef722d7da,utf-8,2,0.9,FALSE,FALSE,22.93402923,1,government spending,date timestamp
UK,nonkey-nonkey,100<r<1000,https://www.data.gov.uk/dataset/a567ed3b-065e-4ee1-9b80-ba4f876436c8,13edc7d3-3b59-4147-9285-c16c0ac22a87,ascii,29,https://www.data.gov.uk/dataset/1237f400-04db-4f19-b03e-665024a90598,d6bebb13-7f92-46fa-be98-ee8f9570120b,UTF-8-SIG,9,0.9,FALSE,FALSE,0.973998295,0,rsa vs lookup,city
UK,nonkey-nonkey,100<r<1000,https://www.data.gov.uk/dataset/008d307b-5434-4218-9b62-2eabdef48778,56d7a4e7-df41-4cde-bb3b-8a18cfd990de,ascii,2,https://www.data.gov.uk/dataset/fdcde132-cc2c-45e1-bbbb-03adca9f728a,6f594449-d232-4e8f-9301-32a0188ed85e,windows-1250,2,1,FALSE,FALSE,27.83346592,1,government spending,date timestamp
UK,nonkey-nonkey,100<r<1000,https://www.data.gov.uk/dataset/a7b76920-bc0a-48fd-9abf-dc5ad0999886,741efd43-7127-4faa-854e-250288d05c65,windows-1250,16,https://www.data.gov.uk/dataset/672c7b99-dfe4-430f-87d2-c6e3b2c74cf5,f918ab90-999f-4803-9abe-dc6e3233d17e,ascii,15,1,FALSE,FALSE,8.626407351,0,gp practice vs fords,integer
UK,nonkey-nonkey,100<r<1000,https://www.data.gov.uk/dataset/e2813d55-edc0-4a1d-8e68-882278d8475e,3f4c2cd0-0f7c-41ea-bd7c-e7c93fbb5968,ascii,6,https://www.data.gov.uk/dataset/3413de4c-a1a1-4e3c-a20b-23d2c61ee246,a0dbbc5f-c68e-45de-b583-2b839f50a5da,ascii,6,1,FALSE,TRUE,1.219512195,1,wholesale milk,integer
UK,nonkey-nonkey,100<r<1000,https://www.data.gov.uk/dataset/92a4192d-df25-4695-98a5-139bcd0620c8,ee800b37-2403-4366-a497-e9fabb59a8a2,utf-8,7,https://www.data.gov.uk/dataset/5c4a083f-a8c6-42d8-ad40-36a9719a634c,f8df5268-1a1e-4bff-9e2a-61add062702b,Windows-1252,2,0.9,FALSE,FALSE,8.002895553,1,infrastructure vs income,char code
UK,nonkey-nonkey,100<r<1000,https://www.data.gov.uk/dataset/918e739d-5d8e-409b-b73f-bfac287dfdbf,95eaf0f7-4efd-4c98-8602-ed18d2b570ab,windows-1250,2,https://www.data.gov.uk/dataset/4a803133-a0bc-4899-a666-397572a94502,f9c68615-644d-4839-800d-c8e33a40ed29,Windows-1252,2,1,FALSE,FALSE,29.76560901,1,government spending,date timestamp
UK,nonkey-nonkey,100<r<1000,https://www.data.gov.uk/dataset/eac3af51-37e4-4f99-97c3-6cd2994b9acc,11a48410-40a3-40d2-97e5-65ff6acb784d,ascii,4,https://www.data.gov.uk/dataset/2312590b-11fd-456a-86d6-cdb6e5781b87,2a951487-0c59-492b-86c9-c07943d9fc6c,ascii,1,0.9,FALSE,FALSE,0.999679158,0,cycle counters vs government salaries,integer
UK,nonkey-nonkey,100<r<1000,https://www.data.gov.uk/dataset/287c1b5b-f98e-4b86-a49b-efc1f84ba141,259382f9-283b-4c4e-a665-e73b476c158f,ascii,19,https://www.data.gov.uk/dataset/287c1b5b-f98e-4b86-a49b-efc1f84ba141,491a0f3c-92c4-478a-a535-e7f6c433fb1e,ascii,4,0.9,TRUE,FALSE,178.2908497,1,society,string
UK,nonkey-nonkey,100<r<1000,https://www.data.gov.uk/dataset/8e75d0c4-a9a0-4497-a54f-701c9a9ec46e,51e38862-7494-41b0-aff6-bba6452ea617,UTF-8-SIG,3,https://www.data.gov.uk/dataset/43d4c71b-37bc-47c6-9530-feb6c34ae210,ddf4e2c1-3848-46c4-bff6-38c42b3ac34e,UTF-8-SIG,4,0.9,FALSE,FALSE,1,1,lookup vs deprivation index,string
UK,nonkey-nonkey,100<r<1000,https://www.data.gov.uk/dataset/2743964e-4bc3-45d9-a0ea-1729ba477406,2a77adc3-f7cf-482f-9228-b7b85c6ac061,ascii,8,https://www.data.gov.uk/dataset/6b9e49fb-7f3c-4503-ba68-31acbf32b1c3,e1534df9-b1a9-477a-add7-00eb38109e09,ascii,21,0.9,FALSE,FALSE,1,1,deprivation society,integer
UK,nonkey-nonkey,100<r<1000,https://www.data.gov.uk/dataset/fd263de6-2cdd-48ff-b76f-d299f41594d0,7a855d6f-9410-496a-98da-cbcd85d4caaf,UTF-8-SIG,4,https://www.data.gov.uk/dataset/40c59ca1-aa46-499a-859a-b2cc16096acc,9279b12b-5e8b-4a1d-b28f-c6084e8fca2f,UTF-8-SIG,4,0.9,FALSE,TRUE,0.990506329,1,parlimentary,integer
UK,key-nonkey,100<r<1000,https://www.data.gov.uk/dataset/d3a76dbd-9936-4375-9ba6-e2974fafc943,19beb6d8-4107-4fe5-a1c5-7260b5bc6d94,ascii,5,https://www.data.gov.uk/dataset/9b442438-fb32-494c-b5bb-0462e91d242c,e68c7ee4-a3ac-41ac-9650-b355aff69118,UTF-8-SIG,2,0.9,FALSE,FALSE,0.994084362,0,traffic sensor vs oil gas,incremental integer
UK,key-nonkey,100<r<1000,https://www.data.gov.uk/dataset/6ee49b1e-0f4d-4079-90f4-b626e36d2035,3c363522-c386-42c1-a563-2fdf51b3cf61,UTF-8-SIG,3,https://www.data.gov.uk/dataset/ea97f3a6-a5e5-4f85-81d6-c2d946d0e5ea,d5d14c72-d4e8-4660-bbea-a79d5335cc07,UTF-8-SIG,1,0.9,FALSE,FALSE,0.994100295,1,lookup vs mapping,char code
UK,key-nonkey,100<r<1000,https://www.data.gov.uk/dataset/12a7efbe-3d6e-47d6-a313-e408b48ca3c4,07a53d8c-eb35-4706-a47f-7764f7d6d006,ascii,0,https://www.data.gov.uk/dataset/00e90b8f-c3f1-4e22-b194-a30eca90b75a,3f7b4b2e-99f9-4a59-b0d5-6e5c06c2588b,UTF-8-SIG,79,0.9,FALSE,FALSE,0.997642621,0,housing vs traffic sensor,incremental integer
UK,key-nonkey,100<r<1000,https://www.data.gov.uk/dataset/920bb16d-3811-4a40-b2d1-0bd4dae99089,2e32fe0d-645f-4567-a67a-40768a24caff,ascii,0,https://www.data.gov.uk/dataset/d3a76dbd-9936-4375-9ba6-e2974fafc943,40608ca2-9860-4d99-babd-c5050e66b899,ascii,7,0.9,FALSE,FALSE,0.7343107,0,wifi locations vs traffic sensor data,incremental integer
UK,key-nonkey,100<r<1000,https://www.data.gov.uk/dataset/6ee49b1e-0f4d-4079-90f4-b626e36d2035,3c363522-c386-42c1-a563-2fdf51b3cf61,UTF-8-SIG,4,https://www.data.gov.uk/dataset/8a5c8fbc-86e6-4876-9c19-ddc74c90a855,803d43b1-187e-476c-aa39-64786590c7f0,UTF-8-SIG,2,0.9,FALSE,FALSE,0.997050148,1,local government,string
UK,key-nonkey,100<r<1000,https://www.data.gov.uk/dataset/a7b76920-bc0a-48fd-9abf-dc5ad0999886,1c0f7c98-ba9f-4bcb-a7e4-b9cdbf667f51,windows-1250,0,https://www.data.gov.uk/dataset/3d1a6615-5fc9-4f0e-ab2a-d2b0d71fb9ed,d789dbb5-334c-4417-b69c-fbff4aa0b1a8,ascii,0,0.9,FALSE,FALSE,1,1,gp practice,incremental integer
UK,key-nonkey,100<r<1000,https://www.data.gov.uk/dataset/69f3c738-4c4e-4105-9c60-52a37025714c,31023520-2e6a-45b5-8c0f-a8e9fb915d96,ascii,0,https://www.data.gov.uk/dataset/6d5bd42e-ad74-49ed-b09e-ffe084db2181,973d5ec1-9706-4e38-97ae-17f93458a44c,ascii,0,0.9,FALSE,FALSE,0.963855422,1,health,char code
UK,key-nonkey,100<r<1000,https://www.data.gov.uk/dataset/0006f453-9e5a-47a8-8b95-50c040b82b6a,1063a00c-07b7-4d77-aa9d-c10d09c422e7,ascii,2,https://www.data.gov.uk/dataset/0006f453-9e5a-47a8-8b95-50c040b82b6a,f51bff92-3325-49b4-b111-2779c1e995ad,ascii,2,0.9,TRUE,TRUE,0.964583333,1,printers,char code
UK,key-nonkey,100<r<1000,https://www.data.gov.uk/dataset/f6415561-6d89-4f3e-81c3-4d755483245f,220f86c9-12a7-4051-b8e3-7c366b557bf8,UTF-8-SIG,2,https://www.data.gov.uk/dataset/cf717c64-0c9c-48cb-b454-2e7c97b603e9,cf58226e-2bd7-4a08-9096-4cf2cd85a823,UTF-8-SIG,3,1,FALSE,TRUE,1,1,housing,year
UK,key-nonkey,100<r<1000,https://www.data.gov.uk/dataset/2312590b-11fd-456a-86d6-cdb6e5781b87,2a951487-0c59-492b-86c9-c07943d9fc6c,ascii,1,https://www.data.gov.uk/dataset/b88863da-a246-4cce-9fe5-3bfbc0aa4e16,772f7c19-ba51-491c-b260-1acdfc6be50a,UTF-8-SIG,0,0.9,FALSE,FALSE,0.98265896,0,government vs mapping,incremental integer
UK,key-nonkey,100<r<1000,https://www.data.gov.uk/dataset/cf717c64-0c9c-48cb-b454-2e7c97b603e9,0f488a85-fdf4-4592-bace-a1d575d87b63,UTF-8-SIG,3,https://www.data.gov.uk/dataset/f6415561-6d89-4f3e-81c3-4d755483245f,a845fbb9-159f-4439-9658-9211ae1367ec,UTF-8-SIG,2,1,FALSE,TRUE,1,1,housing,year
UK,key-nonkey,100<r<1000,https://www.data.gov.uk/dataset/30c50c25-2113-4743-bc0c-c919f8ed9191,0307633a-e468-4bb9-8b22-b54b7a6fa51d,windows-1250,4,https://www.data.gov.uk/dataset/95e11624-c4ee-4b7a-8853-dc07e79478f8,ecd5b47b-79de-41cf-afac-ff7a5b446f4e,ascii,4,0.9,FALSE,FALSE,0.956937799,1,housing,year
