tableID,datasetID,publisher,desc
b6622c8b-3d79-497c-826c-29b027495812,976cb83b-3237-427b-ada2-42a06f0d5d85,City of Tempe,"<p>The Customer Relations Center (CRC) or Tempe 311 is often the first and possibly only contact a resident has with the City. Our goal is to make each interaction as smooth and efficient as possible. The 311 Customer Relations Center strives to achieve an average caller wait time of less than or equal to sixty seconds for 90% of phone calls to Tempe 311.</p><p><br /></p><p>This page provides data for the 311 Caller Wait Time performance measure.</p><p><br /></p><p>The performance measure dashboard is available at <a href='https://strong-community-connections-tempegov.hub.arcgis.com/pages/311-caller-wait-time' rel='nofollow ugc' target='_blank'>2.16 Caller Wait Time</a>.</p><p><br /></p><p><b>Additional Information</b></p><p>Source:<span style=''>	</span>Cisco Unified Intelligence Center</p><p>Contact: Moncayo, Kim</p><p>Contact E-Mail: Kim_Moncayo@tempe.gov</p><p>Data Source Type: Excel</p><p>Preparation Method: Contact Service Queue Call Distribution Summary Report will be pulled from Cisco Unified Intelligence Center. The total/percentage calls handled with queue time of 60 seconds will be extracted from this report.</p><p>Publish Frequency: Quarterly</p><p>Publish Method: Manual</p><p><a href='https://gis.tempe.gov/design/data-dictionary/2.16%20311%20Caller%20Wait%20Time%20(summary)/' rel='nofollow ugc' target='_blank'>Data Dictionary</a> </p><p><br /></p>"
514719e4-db03-41a4-88fc-aea3de9e4c59,9efbdd78-c4d0-4d4d-a227-6224f9e889b6,opendata.maryland.gov,"This dataset tracks the cumulative statewide reductions in violent crime since 2006. Data are reported each year by MSAC, the Maryland Statistical Analysis Center, within GOCCP, the Governor's Office of Crime Control and Prevention."
8efd0e7d-6903-4ef0-bf0f-bbf5e252432a,3d7ee59d-9e03-452f-ac24-d09718e1cb03,"U.S. Department of Agriculture, Natural Resources Conservation Service","(<a href='https://maps.vcgi.vermont.gov/gisdata/metadata/WaterHydro_WBD12VT.htm' rel='nofollow ugc' target='_blank'>Link to Metadata</a>) WaterHydro_WBD12VT was developed by NRCS. The boundaries on consistent with Vermont's Hydrography Dataset (VHD). This data set is a digital hydrologic unit boundary layer at the Subwatershed (12-digit) 6th level for the State of Vermont. The original data set was developed by delineating the boundary lines on base USGS 1:24000 scale topographic quadrangle, and digitizing the delineated lines. Digital Raster Graphics (DRG) images were used to update and correct the data set to meet the new FGDC Federal Standards for Delineating Hydrologic Unit Boundaries. This data set consists of geo-referenced digital map data and associated attributes created in accordance with the FGDC Proposal, Version 1.0 Federal Standards for Delineation of Hydrologic Unit Boundaries 3/01/02 (http://www.ftw.nrcs.usda.gov/huc_data.html). The map data are in a statewide coverage format and include complete coverage of the entire state of Vermont, and small parts of surrounding states and Quebec Province. The hydrologic unit ID code attached to each delineated polygon is linked to the attribute data."
98b94416-cf0a-49c0-aa96-949d829023ae,6919a65c-d079-44d9-9bcd-33e7855308ec,data.austintexas.gov,"Purpose: This data exists in order to track the number of cycles swept annually of protected bikeways.  Source: Completed Protected Bike Lane reports are received from ATD. ARR then tracks internally the number of sweeping cycles completed. 
Contains: The linear miles (measured in curb miles) of protected bikeways swept by street sweepers. Curb miles represent the length of streets along the curb. Since bikeways can be one-way (one side of the street) or two-way (both sides of the street), curb miles count full distances (a two-way bikeway will measure both sides of the street, i.e. both curbs). Curb miles that were swept are counted monthly, and can exceed the available curb miles when bikeways are swept more than once in the same month. Available curb miles are counted quarterly.  Usage: This data set can be used in determining budget and resource allocation.  In addition, it is used to track how many full sweep cycles are completed in a given fiscal year.  View more details and insights related to this data set on the story page: https://data.austintexas.gov/stories/s/ks42-2pg8"
22aec837-36b7-4f7d-9191-f4dd93ef0f60,cce3c512-b3fc-41d1-a686-ec5dde4d3da3,Data Driven Detroit,"<div><p>Archival data on bus routes and bus stops in the city of Detroit, MI. Bus routes &amp; stops were constructed from point data made available by the <a href='http://www.detroitmi.gov/DepartmentsandAgencies/DetroitDepartmentofTransportation.aspx'>City of Detroit - Department of Transportation</a> and may not be precisely aligned with road layers.</p></div>"
b78e53b7-b135-4213-b062-997db967e9d5,4fb0e2d7-79aa-4146-944e-ea4d640e4161,National Institute of Standards and Technology," Hourly observations of CO2 and CH4 from tower-based sites in the NIST Northeast Corridor network (currently 23, but more may be added in future updates); CO observations from one site. Data files are comma delimited (CSV). Measurements of each species may be from two or more different heights above ground. Site locations, heights, and other information is in a separate ascii (CSV) file (NEC_sites.csv). Data is currently reported for the years 2015-2019, with planned annual updates. An ASCII Readme file (NEC_Readme_10052020) is also posted, along with an Updates_10052020.txt file that includes information on updates.  Current update: Nov 11, 2020.See also associated publication (Karion et al., Earth System Science Data, 2020): https://doi.org/10.5194/essd-12-699-2020"
37a468ee-eaf7-42e4-b0c1-3450b86ee6de,5c988cf7-b55c-4c0f-9aad-f85007cc0641,Social Security Administration,A dataset containing payment amounts made by the Social Security Administration for court-approved Equal Access to Justice Act (EAJA) payments for fiscal year 2010 onward.
d835ae77-6a98-4f4f-baf2-b23ebd447c29,be59d986-2d62-4567-a74a-115c6cc4d462,NCES,"<p>The National Center for Education Statistics’ (NCES) Education Demographic and Geographic Estimate (EDGE) program develops annually updated school district boundary composite files that include public elementary, secondary, and unified school district boundaries clipped to the U.S. shoreline. School districts are single-purpose administrative units designed by state and local officials to organize and provide public education for local residents. District boundaries are collected for NCES by the U.S. Census Bureau to support educational research and program administration, and the boundaries are essential for constructing district-level estimates of the number of children in poverty.</p><p>The Census Bureau’s School District Boundary Review program (SDRP) (<a href='https://www.census.gov/programs-surveys/sdrp.html' rel='nofollow ugc'>https://www.census.gov/programs-surveys/sdrp.html</a>) obtains the boundaries, names, and grade ranges from state officials, and integrates these updates into Census TIGER. Census TIGER boundaries include legal maritime buffers for coastal areas by default, but the NCES composite file removes these buffers to facilitate broader use and cleaner cartographic representation. The NCES EDGE program collaborates with the U.S. Census Bureau’s Education Demographic, Geographic, and Economic Statistics (EDGE) Branch to develop the composite school district files. The inputs for this data layer were developed from Census TIGER/Line 2019 and represent boundaries reported for the 2018-2019 school year. For more information about NCES school district boundary data, see <a href='https://nces.ed.gov/programs/edge/Geographic/DistrictBoundaries' rel='nofollow ugc'>https://nces.ed.gov/programs/edge/Geographic/DistrictBoundaries</a>.</p>"
d54d585b-b03e-4bc3-abd8-310a8c141651,0eb87b06-c9f5-4cfd-b896-11995ec89374,data.cityofnewyork.us,"New York City Results on the New York State Mathematics Tests, Grades 3 - 8
Notes:
As of 2006, the New York State Education Department expanded the ELA and mathematics testing programs to Grades 3-8. Previously, state tests were administered in Grades 4 and 8 and citywide tests were administered in Grades 3, 5, 6, and 7.
In 2006, NYSED treated District 75 students as a distinct geographic district. For 2007-2011, District 75 students are represented in their home districts and boroughs. Spreadsheets for District and Borough do not include District 75 students in 2006.
Starting in 2010, NYSED changed the scale score required to meet each of the proficiency levels, increasing the number of questions students needed to answer correctly to meet proficiency.

Rows are suppressed (noted with ‘s’) if the number of tested students was 5 or fewer."
a926c09b-2976-4a3a-a071-199ec86acdcf,038cc4ce-dff0-43cd-8b0f-4153583de704,data.ct.gov,"This dataset contains aggregate data concerning the number of unique children placed in open DCF placements on the observation date (July 1st each year).  These figures are broken out by the DCF Region and Office responsible for the child's care, the child's Race/Ethnicity, whether the placement setting is in or out-of-state, and by the categorical Placement Type in which the child is residing on the observation date."
bc7e6717-d76c-4225-90e1-f3ff073f7c26,e3f34257-af6a-4f03-886a-b59570a99b97,data.austintexas.gov,"A description of traffic fatalities in Austin in 2016.  
AUSTIN POLICE DEPARTMENT DATA DISCLAIMER
1. The data provided are for informational use only and may differ from official APD crime data.
2. APD’s crime database is continuously updated, so reports run at different times may produce different results. Care should be taken when comparing against other reports as different data collection methods and different data sources may have been used.
3. The Austin Police Department does not assume any liability for any decision made or action taken or not taken by the recipient in reliance upon any information or data provided.
The Austin Police Department Fatality database contains only those crashes investigated by APD and is continuously being updated due to on-going investigations. The data provided here represents a snapshot of Traffic Fatality information at a specific point in time and may change. Due to the long processing times for toxicology testing, impairment and suspected impairment, statistics are based on the initial assessment of the Detectives and Medical Examiner."
